Hour_of_Day,Cash_Type,Money,Coffee_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time,Coffe_Percentage,is_weekend,is_Weekday
9,card,35.76,Cappuccino,Morning,Wednesday,February,3,2,2025-02-19,09:24:31.977000,13.701719763180154,False,True
10,card,25.96,Americano,Morning,Wednesday,February,3,2,2025-02-19,10:09:51.001000,15.90076120665351,False,True
10,card,35.76,Hot Chocolate,Morning,Wednesday,February,3,2,2025-02-19,10:19:01.276000,7.78122356921342,False,True
10,card,30.86,Americano with Milk,Morning,Wednesday,February,3,2,2025-02-19,10:40:51.590000,22.808006766281363,False,True
12,card,25.96,Americano,Afternoon,Wednesday,February,3,2,2025-02-19,12:45:06.072000,15.90076120665351,False,True
12,card,35.76,Cocoa,Afternoon,Wednesday,February,3,2,2025-02-19,12:46:03.964000,6.73808852551452,False,True
13,card,25.96,Americano,Afternoon,Wednesday,February,3,2,2025-02-19,13:06:54.382000,15.90076120665351,False,True
15,card,35.76,Cappuccino,Afternoon,Wednesday,February,3,2,2025-02-19,15:50:42.815000,13.701719763180154,False,True
17,card,25.96,Americano,Night,Wednesday,February,3,2,2025-02-19,17:04:00.258000,15.90076120665351,False,True
17,card,35.76,Cappuccino,Night,Wednesday,February,3,2,2025-02-19,17:34:49.096000,13.701719763180154,False,True
17,card,30.86,Americano with Milk,Night,Wednesday,February,3,2,2025-02-19,17:57:52.035000,22.808006766281363,False,True
18,card,35.76,Cappuccino,Night,Wednesday,February,3,2,2025-02-19,18:35:38.827000,13.701719763180154,False,True
19,card,35.76,Latte,Night,Wednesday,February,3,2,2025-02-19,19:01:33.088000,21.341979137299123,False,True
19,card,35.76,Cocoa,Night,Wednesday,February,3,2,2025-02-19,19:11:49.990000,6.73808852551452,False,True
19,card,35.76,Hot Chocolate,Night,Wednesday,February,3,2,2025-02-19,19:12:42.778000,7.78122356921342,False,True
19,card,35.76,Latte,Night,Wednesday,February,3,2,2025-02-19,19:26:22.966000,21.341979137299123,False,True
20,card,35.76,Cocoa,Night,Wednesday,February,3,2,2025-02-19,20:05:28.372000,6.73808852551452,False,True
7,card,35.76,Cappuccino,Morning,Thursday,February,4,2,2025-02-20,07:56:24.575000,13.701719763180154,False,True
9,card,25.96,Americano,Morning,Thursday,February,4,2,2025-02-20,09:17:53.311000,15.90076120665351,False,True
10,card,35.76,Cappuccino,Morning,Thursday,February,4,2,2025-02-20,10:16:40.424000,13.701719763180154,False,True
10,card,25.96,Americano,Morning,Thursday,February,4,2,2025-02-20,10:17:38.671000,15.90076120665351,False,True
10,card,25.96,Americano,Morning,Thursday,February,4,2,2025-02-20,10:20:24.946000,15.90076120665351,False,True
10,card,25.96,Americano,Morning,Thursday,February,4,2,2025-02-20,10:24:23.547000,15.90076120665351,False,True
13,card,30.86,Americano with Milk,Afternoon,Thursday,February,4,2,2025-02-20,13:02:19.848000,22.808006766281363,False,True
14,card,35.76,Latte,Afternoon,Thursday,February,4,2,2025-02-20,14:20:33.099000,21.341979137299123,False,True
14,card,25.96,Americano,Afternoon,Thursday,February,4,2,2025-02-20,14:37:59.781000,15.90076120665351,False,True
14,card,25.96,Americano,Afternoon,Thursday,February,4,2,2025-02-20,14:38:49.319000,15.90076120665351,False,True
15,card,21.06,Espresso,Afternoon,Thursday,February,4,2,2025-02-20,15:19:45.555000,3.636876233436707,False,True
16,card,35.76,Cappuccino,Afternoon,Thursday,February,4,2,2025-02-20,16:05:49.514000,13.701719763180154,False,True
16,card,35.76,Cappuccino,Afternoon,Thursday,February,4,2,2025-02-20,16:59:06.628000,13.701719763180154,False,True
17,card,35.76,Hot Chocolate,Night,Thursday,February,4,2,2025-02-20,17:00:36.942000,7.78122356921342,False,True
17,card,25.96,Americano,Night,Thursday,February,4,2,2025-02-20,17:07:27.986000,15.90076120665351,False,True
18,card,25.96,Americano,Night,Thursday,February,4,2,2025-02-20,18:57:34.629000,15.90076120665351,False,True
19,card,35.76,Hot Chocolate,Night,Thursday,February,4,2,2025-02-20,19:01:51.276000,7.78122356921342,False,True
19,card,35.76,Cocoa,Night,Thursday,February,4,2,2025-02-20,19:07:25.568000,6.73808852551452,False,True
20,card,35.76,Latte,Night,Thursday,February,4,2,2025-02-20,20:07:03.598000,21.341979137299123,False,True
6,card,25.96,Americano,Morning,Friday,February,5,2,2025-02-21,06:59:08.408000,15.90076120665351,False,True
9,card,35.76,Latte,Morning,Friday,February,5,2,2025-02-21,09:41:29.609000,21.341979137299123,False,True
9,card,35.76,Cappuccino,Morning,Friday,February,5,2,2025-02-21,09:49:20.918000,13.701719763180154,False,True
9,card,21.06,Espresso,Morning,Friday,February,5,2,2025-02-21,09:51:12.605000,3.636876233436707,False,True
10,card,25.96,Americano,Morning,Friday,February,5,2,2025-02-21,10:18:10.978000,15.90076120665351,False,True
11,card,30.86,Americano with Milk,Morning,Friday,February,5,2,2025-02-21,11:10:07.529000,22.808006766281363,False,True
12,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,12:04:49.232000,15.90076120665351,False,True
12,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,12:07:42.766000,15.90076120665351,False,True
12,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,12:56:17.998000,15.90076120665351,False,True
12,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,12:57:02.860000,15.90076120665351,False,True
13,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,13:06:42.927000,15.90076120665351,False,True
14,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,14:17:54.803000,15.90076120665351,False,True
15,card,35.76,Cappuccino,Afternoon,Friday,February,5,2,2025-02-21,15:18:31.267000,13.701719763180154,False,True
15,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,15:45:54.235000,15.90076120665351,False,True
15,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,15:46:48.335000,15.90076120665351,False,True
15,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-21,15:52:48.020000,15.90076120665351,False,True
16,card,35.76,Cocoa,Afternoon,Friday,February,5,2,2025-02-21,16:10:06.125000,6.73808852551452,False,True
16,card,35.76,Latte,Afternoon,Friday,February,5,2,2025-02-21,16:46:58.673000,21.341979137299123,False,True
16,card,35.76,Hot Chocolate,Afternoon,Friday,February,5,2,2025-02-21,16:48:58.515000,7.78122356921342,False,True
16,card,35.76,Latte,Afternoon,Friday,February,5,2,2025-02-21,16:50:13.417000,21.341979137299123,False,True
19,card,35.76,Cocoa,Night,Friday,February,5,2,2025-02-21,19:08:18.825000,6.73808852551452,False,True
19,card,35.76,Cocoa,Night,Friday,February,5,2,2025-02-21,19:09:09.551000,6.73808852551452,False,True
19,card,35.76,Cappuccino,Night,Friday,February,5,2,2025-02-21,19:59:24.115000,13.701719763180154,False,True
10,card,35.76,Hot Chocolate,Morning,Saturday,February,6,2,2025-02-22,10:52:18.682000,7.78122356921342,True,True
11,card,25.96,Americano,Morning,Saturday,February,6,2,2025-02-22,11:28:30.453000,15.90076120665351,True,True
11,card,25.96,Americano,Morning,Saturday,February,6,2,2025-02-22,11:41:12.848000,15.90076120665351,True,True
12,card,21.06,Espresso,Afternoon,Saturday,February,6,2,2025-02-22,12:59:41.853000,3.636876233436707,True,True
15,card,30.86,Americano with Milk,Afternoon,Saturday,February,6,2,2025-02-22,15:03:03.270000,22.808006766281363,True,True
10,card,30.86,Americano with Milk,Morning,Sunday,February,7,2,2025-02-23,10:33:11.517000,22.808006766281363,True,True
12,card,30.86,Americano with Milk,Afternoon,Sunday,February,7,2,2025-02-23,12:52:26.405000,22.808006766281363,True,True
12,card,30.86,Americano with Milk,Afternoon,Sunday,February,7,2,2025-02-23,12:54:06.170000,22.808006766281363,True,True
13,card,35.76,Cappuccino,Afternoon,Sunday,February,7,2,2025-02-23,13:50:21.627000,13.701719763180154,True,True
14,card,35.76,Cocoa,Afternoon,Sunday,February,7,2,2025-02-23,14:02:03.441000,6.73808852551452,True,True
17,card,25.96,Americano,Night,Sunday,February,7,2,2025-02-23,17:27:44.922000,15.90076120665351,True,True
9,card,30.86,Americano with Milk,Morning,Monday,February,1,2,2025-02-24,09:14:53.565000,22.808006766281363,False,True
9,card,35.76,Latte,Morning,Monday,February,1,2,2025-02-24,09:45:10.699000,21.341979137299123,False,True
10,card,25.96,Americano,Morning,Monday,February,1,2,2025-02-24,10:02:48.501000,15.90076120665351,False,True
10,card,30.86,Americano with Milk,Morning,Monday,February,1,2,2025-02-24,10:09:12.494000,22.808006766281363,False,True
10,card,30.86,Americano with Milk,Morning,Monday,February,1,2,2025-02-24,10:10:21.726000,22.808006766281363,False,True
10,card,35.76,Cocoa,Morning,Monday,February,1,2,2025-02-24,10:47:47.680000,6.73808852551452,False,True
12,card,35.76,Latte,Afternoon,Monday,February,1,2,2025-02-24,12:58:41.309000,21.341979137299123,False,True
13,card,35.76,Cocoa,Afternoon,Monday,February,1,2,2025-02-24,13:00:01.278000,6.73808852551452,False,True
15,card,30.86,Americano with Milk,Afternoon,Monday,February,1,2,2025-02-24,15:40:01.820000,22.808006766281363,False,True
16,card,35.76,Cocoa,Afternoon,Monday,February,1,2,2025-02-24,16:00:06.327000,6.73808852551452,False,True
16,card,35.76,Cappuccino,Afternoon,Monday,February,1,2,2025-02-24,16:10:23.971000,13.701719763180154,False,True
16,card,35.76,Latte,Afternoon,Monday,February,1,2,2025-02-24,16:28:52.132000,21.341979137299123,False,True
16,card,25.96,Americano,Afternoon,Monday,February,1,2,2025-02-24,16:59:38.528000,15.90076120665351,False,True
17,card,25.96,Americano,Night,Monday,February,1,2,2025-02-24,17:00:44.935000,15.90076120665351,False,True
17,card,30.86,Americano with Milk,Night,Monday,February,1,2,2025-02-24,17:37:38.947000,22.808006766281363,False,True
18,card,30.86,Americano with Milk,Night,Monday,February,1,2,2025-02-24,18:07:01.699000,22.808006766281363,False,True
18,card,35.76,Latte,Night,Monday,February,1,2,2025-02-24,18:21:57.165000,21.341979137299123,False,True
19,card,30.86,Americano with Milk,Night,Monday,February,1,2,2025-02-24,19:04:34.437000,22.808006766281363,False,True
19,card,35.76,Hot Chocolate,Night,Monday,February,1,2,2025-02-24,19:24:10.809000,7.78122356921342,False,True
19,card,35.76,Latte,Night,Monday,February,1,2,2025-02-24,19:24:54.411000,21.341979137299123,False,True
19,card,35.76,Cocoa,Night,Monday,February,1,2,2025-02-24,19:26:14.767000,6.73808852551452,False,True
20,card,35.76,Cocoa,Night,Monday,February,1,2,2025-02-24,20:14:51.303000,6.73808852551452,False,True
8,card,30.86,Americano with Milk,Morning,Tuesday,February,2,2,2025-02-25,08:00:39.257000,22.808006766281363,False,True
8,card,25.96,Americano,Morning,Tuesday,February,2,2,2025-02-25,08:49:21.068000,15.90076120665351,False,True
8,card,30.86,Americano with Milk,Morning,Tuesday,February,2,2,2025-02-25,08:50:14.259000,22.808006766281363,False,True
10,card,21.06,Espresso,Morning,Tuesday,February,2,2,2025-02-25,10:02:44.852000,3.636876233436707,False,True
11,card,25.96,Americano,Morning,Tuesday,February,2,2,2025-02-25,11:03:33.850000,15.90076120665351,False,True
11,card,25.96,Americano,Morning,Tuesday,February,2,2,2025-02-25,11:04:26.917000,15.90076120665351,False,True
12,card,35.76,Cappuccino,Afternoon,Tuesday,February,2,2,2025-02-25,12:20:41.507000,13.701719763180154,False,True
14,card,35.76,Cappuccino,Afternoon,Tuesday,February,2,2,2025-02-25,14:14:18.541000,13.701719763180154,False,True
16,card,25.96,Americano,Afternoon,Tuesday,February,2,2,2025-02-25,16:49:37.395000,15.90076120665351,False,True
16,card,25.96,Americano,Afternoon,Tuesday,February,2,2,2025-02-25,16:50:35.811000,15.90076120665351,False,True
18,card,35.76,Cocoa,Night,Tuesday,February,2,2,2025-02-25,18:19:09.057000,6.73808852551452,False,True
19,card,35.76,Cappuccino,Night,Tuesday,February,2,2,2025-02-25,19:32:40.434000,13.701719763180154,False,True
8,card,25.96,Americano,Morning,Wednesday,February,3,2,2025-02-26,08:57:37.237000,15.90076120665351,False,True
10,card,30.86,Americano with Milk,Morning,Wednesday,February,3,2,2025-02-26,10:11:27.140000,22.808006766281363,False,True
10,card,30.86,Americano with Milk,Morning,Wednesday,February,3,2,2025-02-26,10:12:25.513000,22.808006766281363,False,True
10,card,35.76,Hot Chocolate,Morning,Wednesday,February,3,2,2025-02-26,10:16:57.091000,7.78122356921342,False,True
13,card,35.76,Cocoa,Afternoon,Wednesday,February,3,2,2025-02-26,13:13:26.877000,6.73808852551452,False,True
13,card,35.76,Latte,Afternoon,Wednesday,February,3,2,2025-02-26,13:31:23.611000,21.341979137299123,False,True
15,card,25.96,Americano,Afternoon,Wednesday,February,3,2,2025-02-26,15:01:58.636000,15.90076120665351,False,True
15,card,25.96,Americano,Afternoon,Wednesday,February,3,2,2025-02-26,15:14:47.989000,15.90076120665351,False,True
15,card,25.96,Cortado,Afternoon,Wednesday,February,3,2,2025-02-26,15:17:24.547000,8.091344798421202,False,True
15,card,35.76,Hot Chocolate,Afternoon,Wednesday,February,3,2,2025-02-26,15:20:02.820000,7.78122356921342,False,True
15,card,25.96,Americano,Afternoon,Wednesday,February,3,2,2025-02-26,15:20:48.805000,15.90076120665351,False,True
15,card,25.96,Americano,Afternoon,Wednesday,February,3,2,2025-02-26,15:28:45.256000,15.90076120665351,False,True
16,card,35.76,Latte,Afternoon,Wednesday,February,3,2,2025-02-26,16:20:46.792000,21.341979137299123,False,True
16,card,35.76,Hot Chocolate,Afternoon,Wednesday,February,3,2,2025-02-26,16:55:13.614000,7.78122356921342,False,True
16,card,35.76,Latte,Afternoon,Wednesday,February,3,2,2025-02-26,16:55:59.649000,21.341979137299123,False,True
17,card,30.86,Americano with Milk,Night,Wednesday,February,3,2,2025-02-26,17:22:44.573000,22.808006766281363,False,True
18,card,35.76,Latte,Night,Wednesday,February,3,2,2025-02-26,18:11:24.140000,21.341979137299123,False,True
18,card,35.76,Cappuccino,Night,Wednesday,February,3,2,2025-02-26,18:13:50.419000,13.701719763180154,False,True
7,card,35.76,Cappuccino,Morning,Thursday,February,4,2,2025-02-27,07:19:00.322000,13.701719763180154,False,True
7,card,35.76,Cappuccino,Morning,Thursday,February,4,2,2025-02-27,07:21:00.583000,13.701719763180154,False,True
10,card,21.06,Espresso,Morning,Thursday,February,4,2,2025-02-27,10:52:29.153000,3.636876233436707,False,True
11,card,35.76,Cocoa,Morning,Thursday,February,4,2,2025-02-27,11:08:16.864000,6.73808852551452,False,True
12,card,35.76,Cocoa,Afternoon,Thursday,February,4,2,2025-02-27,12:48:15.878000,6.73808852551452,False,True
13,card,30.86,Americano with Milk,Afternoon,Thursday,February,4,2,2025-02-27,13:29:48.424000,22.808006766281363,False,True
14,card,25.96,Americano,Afternoon,Thursday,February,4,2,2025-02-27,14:23:16.499000,15.90076120665351,False,True
14,card,35.76,Latte,Afternoon,Thursday,February,4,2,2025-02-27,14:43:19.325000,21.341979137299123,False,True
15,card,25.96,Americano,Afternoon,Thursday,February,4,2,2025-02-27,15:47:50.692000,15.90076120665351,False,True
16,card,25.96,Americano,Afternoon,Thursday,February,4,2,2025-02-27,16:28:28.103000,15.90076120665351,False,True
17,card,25.96,Americano,Night,Thursday,February,4,2,2025-02-27,17:12:55.999000,15.90076120665351,False,True
17,card,25.96,Americano,Night,Thursday,February,4,2,2025-02-27,17:23:10.042000,15.90076120665351,False,True
17,card,35.76,Latte,Night,Thursday,February,4,2,2025-02-27,17:53:13.054000,21.341979137299123,False,True
18,card,35.76,Latte,Night,Thursday,February,4,2,2025-02-27,18:17:28.969000,21.341979137299123,False,True
18,card,35.76,Cappuccino,Night,Thursday,February,4,2,2025-02-27,18:38:40.856000,13.701719763180154,False,True
18,card,35.76,Cocoa,Night,Thursday,February,4,2,2025-02-27,18:40:01.843000,6.73808852551452,False,True
18,card,35.76,Cocoa,Night,Thursday,February,4,2,2025-02-27,18:40:52.049000,6.73808852551452,False,True
19,card,35.76,Latte,Night,Thursday,February,4,2,2025-02-27,19:14:15.622000,21.341979137299123,False,True
20,card,35.76,Cappuccino,Night,Thursday,February,4,2,2025-02-27,20:02:07.207000,13.701719763180154,False,True
6,card,30.86,Americano with Milk,Morning,Friday,February,5,2,2025-02-28,06:52:45.591000,22.808006766281363,False,True
6,card,30.86,Americano with Milk,Morning,Friday,February,5,2,2025-02-28,06:54:59.973000,22.808006766281363,False,True
7,card,35.76,Cappuccino,Morning,Friday,February,5,2,2025-02-28,07:18:36.920000,13.701719763180154,False,True
8,card,21.06,Espresso,Morning,Friday,February,5,2,2025-02-28,08:09:57.784000,3.636876233436707,False,True
9,card,30.86,Americano with Milk,Morning,Friday,February,5,2,2025-02-28,09:02:38.061000,22.808006766281363,False,True
14,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-28,14:44:28.113000,15.90076120665351,False,True
14,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-28,14:45:22.024000,15.90076120665351,False,True
14,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-28,14:47:52.342000,15.90076120665351,False,True
14,card,35.76,Latte,Afternoon,Friday,February,5,2,2025-02-28,14:52:02.209000,21.341979137299123,False,True
15,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-28,15:19:18.675000,15.90076120665351,False,True
16,card,35.76,Cocoa,Afternoon,Friday,February,5,2,2025-02-28,16:22:27.380000,6.73808852551452,False,True
16,card,25.96,Americano,Afternoon,Friday,February,5,2,2025-02-28,16:30:06.695000,15.90076120665351,False,True
17,card,35.76,Latte,Night,Friday,February,5,2,2025-02-28,17:21:00.889000,21.341979137299123,False,True
17,card,30.86,Americano with Milk,Night,Friday,February,5,2,2025-02-28,17:31:04.347000,22.808006766281363,False,True
17,card,25.96,Americano,Night,Friday,February,5,2,2025-02-28,17:32:16.632000,15.90076120665351,False,True
17,card,25.96,Americano,Night,Friday,February,5,2,2025-02-28,17:33:49.148000,15.90076120665351,False,True
18,card,35.76,Latte,Night,Friday,February,5,2,2025-02-28,18:53:49.487000,21.341979137299123,False,True
10,card,35.76,Cappuccino,Morning,Saturday,March,6,3,2025-03-01,10:31:45.742000,13.701719763180154,True,True
11,card,25.96,Americano,Morning,Saturday,March,6,3,2025-03-01,11:24:04.507000,15.90076120665351,True,True
11,card,25.96,Americano,Morning,Saturday,March,6,3,2025-03-01,11:27:58.402000,15.90076120665351,True,True
14,card,35.76,Latte,Afternoon,Saturday,March,6,3,2025-03-01,14:43:23.827000,21.341979137299123,True,True
15,card,25.96,Americano,Afternoon,Saturday,March,6,3,2025-03-01,15:02:31.500000,15.90076120665351,True,True
15,card,30.86,Americano with Milk,Afternoon,Saturday,March,6,3,2025-03-01,15:08:20.223000,22.808006766281363,True,True
16,card,35.76,Cappuccino,Afternoon,Saturday,March,6,3,2025-03-01,16:42:13.049000,13.701719763180154,True,True
17,card,25.96,Americano,Night,Saturday,March,6,3,2025-03-01,17:08:33.502000,15.90076120665351,True,True
9,card,35.76,Cocoa,Morning,Sunday,March,7,3,2025-03-02,09:58:15.295000,6.73808852551452,True,True
12,card,35.76,Latte,Afternoon,Sunday,March,7,3,2025-03-02,12:17:36.376000,21.341979137299123,True,True
13,card,30.86,Americano with Milk,Afternoon,Sunday,March,7,3,2025-03-02,13:36:19.536000,22.808006766281363,True,True
15,card,30.86,Americano with Milk,Afternoon,Sunday,March,7,3,2025-03-02,15:22:17.476000,22.808006766281363,True,True
15,card,25.96,Americano,Afternoon,Sunday,March,7,3,2025-03-02,15:23:15.736000,15.90076120665351,True,True
15,card,25.96,Americano,Afternoon,Sunday,March,7,3,2025-03-02,15:24:45.231000,15.90076120665351,True,True
8,card,35.76,Cappuccino,Morning,Monday,March,1,3,2025-03-03,08:24:01.942000,13.701719763180154,False,True
9,card,35.76,Cocoa,Morning,Monday,March,1,3,2025-03-03,09:46:51.968000,6.73808852551452,False,True
9,card,35.76,Latte,Morning,Monday,March,1,3,2025-03-03,09:48:39.338000,21.341979137299123,False,True
10,card,35.76,Hot Chocolate,Morning,Monday,March,1,3,2025-03-03,10:21:24.640000,7.78122356921342,False,True
10,card,35.76,Hot Chocolate,Morning,Monday,March,1,3,2025-03-03,10:24:46.716000,7.78122356921342,False,True
12,card,35.76,Cappuccino,Afternoon,Monday,March,1,3,2025-03-03,12:58:08.052000,13.701719763180154,False,True
15,card,35.76,Latte,Afternoon,Monday,March,1,3,2025-03-03,15:11:01.202000,21.341979137299123,False,True
15,card,25.96,Americano,Afternoon,Monday,March,1,3,2025-03-03,15:47:58.817000,15.90076120665351,False,True
16,card,35.76,Cocoa,Afternoon,Monday,March,1,3,2025-03-03,16:14:50.464000,6.73808852551452,False,True
16,card,35.76,Latte,Afternoon,Monday,March,1,3,2025-03-03,16:16:35.240000,21.341979137299123,False,True
16,card,35.76,Latte,Afternoon,Monday,March,1,3,2025-03-03,16:18:27.089000,21.341979137299123,False,True
16,card,35.76,Cappuccino,Afternoon,Monday,March,1,3,2025-03-03,16:40:29.304000,13.701719763180154,False,True
16,card,35.76,Cappuccino,Afternoon,Monday,March,1,3,2025-03-03,16:42:22.611000,13.701719763180154,False,True
16,card,25.96,Americano,Afternoon,Monday,March,1,3,2025-03-03,16:52:11.629000,15.90076120665351,False,True
17,card,30.86,Americano with Milk,Night,Monday,March,1,3,2025-03-03,17:28:42.804000,22.808006766281363,False,True
17,card,25.96,Americano,Night,Monday,March,1,3,2025-03-03,17:31:22.380000,15.90076120665351,False,True
17,card,35.76,Hot Chocolate,Night,Monday,March,1,3,2025-03-03,17:32:18.437000,7.78122356921342,False,True
17,card,25.96,Americano,Night,Monday,March,1,3,2025-03-03,17:32:58.753000,15.90076120665351,False,True
17,card,35.76,Hot Chocolate,Night,Monday,March,1,3,2025-03-03,17:57:32.688000,7.78122356921342,False,True
17,card,35.76,Hot Chocolate,Night,Monday,March,1,3,2025-03-03,17:58:27.343000,7.78122356921342,False,True
18,card,30.86,Americano with Milk,Night,Monday,March,1,3,2025-03-03,18:03:05.008000,22.808006766281363,False,True
18,card,35.76,Latte,Night,Monday,March,1,3,2025-03-03,18:46:52.609000,21.341979137299123,False,True
7,card,35.76,Cappuccino,Morning,Tuesday,March,2,3,2025-03-04,07:19:21.939000,13.701719763180154,False,True
7,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,07:31:55.409000,15.90076120665351,False,True
8,card,30.86,Americano with Milk,Morning,Tuesday,March,2,3,2025-03-04,08:51:45.272000,22.808006766281363,False,True
9,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,09:09:31.929000,15.90076120665351,False,True
9,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,09:10:22.201000,15.90076120665351,False,True
9,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,09:58:37.168000,15.90076120665351,False,True
11,card,30.86,Americano with Milk,Morning,Tuesday,March,2,3,2025-03-04,11:04:01.957000,22.808006766281363,False,True
11,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,11:05:06.974000,15.90076120665351,False,True
11,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,11:46:41.064000,15.90076120665351,False,True
11,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,11:47:24.511000,15.90076120665351,False,True
11,card,25.96,Americano,Morning,Tuesday,March,2,3,2025-03-04,11:51:34.795000,15.90076120665351,False,True
12,card,35.76,Cocoa,Afternoon,Tuesday,March,2,3,2025-03-04,12:25:59.172000,6.73808852551452,False,True
16,card,25.96,Americano,Afternoon,Tuesday,March,2,3,2025-03-04,16:48:58.420000,15.90076120665351,False,True
18,card,35.76,Cocoa,Night,Tuesday,March,2,3,2025-03-04,18:43:21.868000,6.73808852551452,False,True
19,card,35.76,Latte,Night,Tuesday,March,2,3,2025-03-04,19:10:09.471000,21.341979137299123,False,True
20,card,35.76,Latte,Night,Tuesday,March,2,3,2025-03-04,20:09:00.555000,21.341979137299123,False,True
8,card,30.86,Americano with Milk,Morning,Wednesday,March,3,3,2025-03-05,08:39:51.618000,22.808006766281363,False,True
9,card,25.96,Americano,Morning,Wednesday,March,3,3,2025-03-05,09:38:24.258000,15.90076120665351,False,True
10,card,25.96,Americano,Morning,Wednesday,March,3,3,2025-03-05,10:01:14.296000,15.90076120665351,False,True
10,card,25.96,Americano,Morning,Wednesday,March,3,3,2025-03-05,10:02:04.297000,15.90076120665351,False,True
10,card,35.76,Cappuccino,Morning,Wednesday,March,3,3,2025-03-05,10:10:50.521000,13.701719763180154,False,True
10,card,30.86,Americano with Milk,Morning,Wednesday,March,3,3,2025-03-05,10:40:34.821000,22.808006766281363,False,True
11,card,35.76,Cappuccino,Morning,Wednesday,March,3,3,2025-03-05,11:08:31.568000,13.701719763180154,False,True
11,card,35.76,Cocoa,Morning,Wednesday,March,3,3,2025-03-05,11:10:54.165000,6.73808852551452,False,True
11,card,25.96,Americano,Morning,Wednesday,March,3,3,2025-03-05,11:38:51.182000,15.90076120665351,False,True
11,card,25.96,Americano,Morning,Wednesday,March,3,3,2025-03-05,11:41:22.429000,15.90076120665351,False,True
12,card,25.96,Americano,Afternoon,Wednesday,March,3,3,2025-03-05,12:12:56.269000,15.90076120665351,False,True
15,card,35.76,Latte,Afternoon,Wednesday,March,3,3,2025-03-05,15:07:50.623000,21.341979137299123,False,True
15,card,35.76,Latte,Afternoon,Wednesday,March,3,3,2025-03-05,15:21:35.832000,21.341979137299123,False,True
15,card,35.76,Hot Chocolate,Afternoon,Wednesday,March,3,3,2025-03-05,15:25:11.415000,7.78122356921342,False,True
17,card,30.86,Americano with Milk,Night,Wednesday,March,3,3,2025-03-05,17:09:56.990000,22.808006766281363,False,True
17,card,21.06,Espresso,Night,Wednesday,March,3,3,2025-03-05,17:16:23.550000,3.636876233436707,False,True
17,card,35.76,Latte,Night,Wednesday,March,3,3,2025-03-05,17:31:40.879000,21.341979137299123,False,True
18,card,35.76,Cappuccino,Night,Wednesday,March,3,3,2025-03-05,18:13:26.969000,13.701719763180154,False,True
19,card,35.76,Cocoa,Night,Wednesday,March,3,3,2025-03-05,19:02:56.818000,6.73808852551452,False,True
9,card,35.76,Hot Chocolate,Morning,Thursday,March,4,3,2025-03-06,09:33:39.296000,7.78122356921342,False,True
9,card,21.06,Espresso,Morning,Thursday,March,4,3,2025-03-06,09:35:52.935000,3.636876233436707,False,True
10,card,30.86,Americano with Milk,Morning,Thursday,March,4,3,2025-03-06,10:48:04.907000,22.808006766281363,False,True
10,card,25.96,Americano,Morning,Thursday,March,4,3,2025-03-06,10:56:47.365000,15.90076120665351,False,True
10,card,25.96,Americano,Morning,Thursday,March,4,3,2025-03-06,10:57:35.031000,15.90076120665351,False,True
11,card,25.96,Americano,Morning,Thursday,March,4,3,2025-03-06,11:05:43.624000,15.90076120665351,False,True
11,card,35.76,Cappuccino,Morning,Thursday,March,4,3,2025-03-06,11:17:38.018000,13.701719763180154,False,True
13,card,35.76,Latte,Afternoon,Thursday,March,4,3,2025-03-06,13:51:33.101000,21.341979137299123,False,True
16,card,30.86,Americano with Milk,Afternoon,Thursday,March,4,3,2025-03-06,16:06:47.303000,22.808006766281363,False,True
17,card,35.76,Cocoa,Night,Thursday,March,4,3,2025-03-06,17:49:11.208000,6.73808852551452,False,True
18,card,35.76,Cappuccino,Night,Thursday,March,4,3,2025-03-06,18:27:11.724000,13.701719763180154,False,True
19,card,30.86,Americano with Milk,Night,Thursday,March,4,3,2025-03-06,19:22:10.719000,22.808006766281363,False,True
7,card,35.76,Cappuccino,Morning,Friday,March,5,3,2025-03-07,07:05:42.321000,13.701719763180154,False,True
8,card,25.96,Americano,Morning,Friday,March,5,3,2025-03-07,08:45:10.887000,15.90076120665351,False,True
